"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1158167855)', 'id': 1158167855, 'dn': 'CVPR: Computer Vision and Pattern Recognition', 'sn': 'cvpr', 'norm': '', 'd': '', 'pc': 7843, 'pcby': [], 'ccnt': 1277767, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -9.4172058869, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1138691947)', 'id': 1138691947, 'dn': 'ICMLA: International Conference on Machine Learning and Applications', 'sn': 'icmla', 'norm': '', 'd': '', 'pc': 272, 'pcby': [], 'ccnt': 13591, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.161570838, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754031194)', 'id': 2754031194, 'dn': 'UMAP: International Conference on User Modeling, Adaptation, and Personalization', 'sn': 'umap', 'norm': '', 'd': '', 'pc': 247, 'pcby': [], 'ccnt': 15981, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1705116028, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2755685038)', 'id': 2755685038, 'dn': 'GlobalSIP: IEEE Global Conference on Signal and Information Processing', 'sn': 'globalsip', 'norm': '', 'd': '', 'pc': 259, 'pcby': [], 'ccnt': 8354, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1709191431, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1148948064)', 'id': 1148948064, 'dn': 'HPCC: High Performance Computing and Communications', 'sn': 'hpcc', 'norm': '', 'd': '', 'pc': 171, 'pcby': [], 'ccnt': 11890, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1709863822, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1196016004)', 'id': 1196016004, 'dn': 'SLT: Spoken Language Technology Workshop', 'sn': 'slt', 'norm': '', 'd': '', 'pc': 191, 'pcby': [], 'ccnt': 7922, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1734710101, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2753970243)', 'id': 2753970243, 'dn': 'ICGA: international conference on Genetic algorithms', 'sn': 'icga', 'norm': '', 'd': '', 'pc': 128, 'pcby': [], 'ccnt': 44634, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1743296099, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2250491939)', 'id': 2250491939, 'dn': 'MMSys: ACM SIGMM Conference on Multimedia Systems', 'sn': 'mmsys', 'norm': '', 'd': '', 'pc': 114, 'pcby': [], 'ccnt': 5816, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1859803321, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1163360771)', 'id': 1163360771, 'dn': 'ICAPS: International Conference on Automated Planning and Scheduling', 'sn': 'icaps', 'norm': '', 'd': '', 'pc': 236, 'pcby': [], 'ccnt': 15323, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1889769725, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1175644874)', 'id': 1175644874, 'dn': 'ICST: International Conference on Software Testing, Verification, and Validation', 'sn': 'icst', 'norm': '', 'd': '', 'pc': 232, 'pcby': [], 'ccnt': 12357, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1914995433, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1192664773)', 'id': 1192664773, 'dn': 'DEXA: Database and Expert Systems Applications', 'sn': 'dexa', 'norm': '', 'd': '', 'pc': 270, 'pcby': [], 'ccnt': 37602, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1955286425, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2622776580)', 'id': 2622776580, 'dn': 'WiCOM: International Conference on Wireless Communications, Networking and Mobile Computing', 'sn': 'wicom', 'norm': '', 'd': '', 'pc': 246, 'pcby': [], 'ccnt': 26266, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.1979603521, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1133148025)', 'id': 1133148025, 'dn': 'WISEC: Wireless Network Security', 'sn': 'wisec', 'norm': '', 'd': '', 'pc': 167, 'pcby': [], 'ccnt': 8114, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.204058187, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754707800)', 'id': 2754707800, 'dn': 'EW: European Wireless Conference', 'sn': 'ew', 'norm': '', 'd': '', 'pc': 184, 'pcby': [], 'ccnt': 7243, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2132166758, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1130347816)', 'id': 1130347816, 'dn': 'FPT: Field-Programmable Technology', 'sn': 'fpt', 'norm': '', 'd': '', 'pc': 254, 'pcby': [], 'ccnt': 11190, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.219035831, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2626753082)', 'id': 2626753082, 'dn': 'TrustCom: Trust, Security And Privacy In Computing And Communications', 'sn': 'trustcom', 'norm': '', 'd': '', 'pc': 258, 'pcby': [], 'ccnt': 10616, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2193399611, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1131743930)', 'id': 1131743930, 'dn': 'WCRE: Working Conference on Reverse Engineering', 'sn': 'wcre', 'norm': '', 'd': '', 'pc': 206, 'pcby': [], 'ccnt': 22730, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2258818852, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1159958186)', 'id': 1159958186, 'dn': 'DCOSS: Distributed Computing in Sensor Systems', 'sn': 'dcoss', 'norm': '', 'd': '', 'pc': 186, 'pcby': [], 'ccnt': 9820, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2279833799, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1177171125)', 'id': 1177171125, 'dn': 'ICALT: International Conference on Advanced Learning Technologies', 'sn': 'icalt', 'norm': '', 'd': '', 'pc': 256, 'pcby': [], 'ccnt': 23083, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2284865898, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1181233964)', 'id': 1181233964, 'dn': 'BSN: Wearable and Implantable Body Sensor Networks', 'sn': 'bsn', 'norm': '', 'd': '', 'pc': 186, 'pcby': [], 'ccnt': 10082, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.233714236, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1153494057)', 'id': 1153494057, 'dn': 'ICTAI: International Conference on Tools with Artificial Intelligence', 'sn': 'ictai', 'norm': '', 'd': '', 'pc': 241, 'pcby': [], 'ccnt': 26800, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.233787522, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1199774281)', 'id': 1199774281, 'dn': 'ISER: International Symposium on Experimental Robotics', 'sn': 'iser', 'norm': '', 'd': '', 'pc': 185, 'pcby': [], 'ccnt': 14282, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2338137486, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1159717609)', 'id': 1159717609, 'dn': 'ICMR: International Conference on Multimedia Retrieval', 'sn': 'icmr', 'norm': '', 'd': '', 'pc': 210, 'pcby': [], 'ccnt': 8154, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.235218617, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1156109491)', 'id': 1156109491, 'dn': 'SSDBM: Statistical and Scientific Database Management', 'sn': 'ssdbm', 'norm': '', 'd': '', 'pc': 191, 'pcby': [], 'ccnt': 16463, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2484975184, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1179408524)', 'id': 1179408524, 'dn': 'ETFA: Emerging Technologies and Factory Automation', 'sn': 'etfa', 'norm': '', 'd': '', 'pc': 264, 'pcby': [], 'ccnt': 28981, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2578602723, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2706111989)', 'id': 2706111989, 'dn': 'ICCS: International Conference on Computational Science', 'sn': 'iccs', 'norm': '', 'd': '', 'pc': 246, 'pcby': [], 'ccnt': 23765, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2578639222, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1135602763)', 'id': 1135602763, 'dn': 'EDOC: Enterprise Distributed Object Computing', 'sn': 'edoc', 'norm': '', 'd': '', 'pc': 211, 'pcby': [], 'ccnt': 16175, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2597214926, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2622093537)', 'id': 2622093537, 'dn': 'EuCAP: European Conference on Antennas and Propagation', 'sn': 'eucap', 'norm': '', 'd': '', 'pc': 274, 'pcby': [], 'ccnt': 38328, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2617059008, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1141769385)', 'id': 1141769385, 'dn': 'PKDD: European Conference on Principles of Data Mining and Knowledge Discovery', 'sn': 'pkdd', 'norm': '', 'd': '', 'pc': 172, 'pcby': [], 'ccnt': 20697, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2661497343, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1134066369)', 'id': 1134066369, 'dn': 'AVI: Advanced Visual Interfaces', 'sn': 'avi', 'norm': '', 'd': '', 'pc': 194, 'pcby': [], 'ccnt': 17089, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2689015769, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1180971429)', 'id': 1180971429, 'dn': 'SAINT: Symposium on Applications and the Internet', 'sn': 'saint', 'norm': '', 'd': '', 'pc': 184, 'pcby': [], 'ccnt': 12997, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2701247043, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1160211978)', 'id': 1160211978, 'dn': 'ACNS: Applied Cryptography and Network Security', 'sn': 'acns', 'norm': '', 'd': '', 'pc': 161, 'pcby': [], 'ccnt': 12324, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2721241255, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1164971467)', 'id': 1164971467, 'dn': 'P2P: International Conference on Peer-to-Peer Computing', 'sn': 'p2p', 'norm': '', 'd': '', 'pc': 140, 'pcby': [], 'ccnt': 12974, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2729600404, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2537396833)', 'id': 2537396833, 'dn': 'ASIST: Association for Information Science and Technology', 'sn': 'asist', 'norm': '', 'd': '', 'pc': 214, 'pcby': [], 'ccnt': 13055, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2743929006, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754249383)', 'id': 2754249383, 'dn': 'ICIS: International Conference on Information Security', 'sn': 'icis', 'norm': '', 'd': '', 'pc': 188, 'pcby': [], 'ccnt': 13196, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.274626575, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2623670289)', 'id': 2623670289, 'dn': 'VL/HCC: Symposium on Visual Languages and Human-Centric Computing', 'sn': 'vl/hcc', 'norm': '', 'd': '', 'pc': 161, 'pcby': [], 'ccnt': 7803, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.2976294706, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1157832733)', 'id': 1157832733, 'dn': 'ISSRE: International Symposium on Software Reliability Engineering', 'sn': 'issre', 'norm': '', 'd': '', 'pc': 211, 'pcby': [], 'ccnt': 24188, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3067380618, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1176514135)', 'id': 1176514135, 'dn': 'ER: International Conference on Conceptual Modeling', 'sn': 'er', 'norm': '', 'd': '', 'pc': 225, 'pcby': [], 'ccnt': 21103, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3077987794, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1135638846)', 'id': 1135638846, 'dn': 'SRDS: Symposium on Reliable Distributed Systems', 'sn': 'srds', 'norm': '', 'd': '', 'pc': 197, 'pcby': [], 'ccnt': 19925, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3137919768, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1130965270)', 'id': 1130965270, 'dn': 'WPES: Workshop on Privacy in the Electronic Society', 'sn': 'wpes', 'norm': '', 'd': '', 'pc': 144, 'pcby': [], 'ccnt': 10565, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3205309647, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1128894334)', 'id': 1128894334, 'dn': 'SASN: Security of ad hoc and Sensor Networks', 'sn': 'sasn', 'norm': '', 'd': '', 'pc': 71, 'pcby': [], 'ccnt': 11092, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3215314656, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1136152680)', 'id': 1136152680, 'dn': 'CSCL: Computer Supported Collaborative Learning', 'sn': 'cscl', 'norm': '', 'd': '', 'pc': 201, 'pcby': [], 'ccnt': 27113, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3234100655, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754574592)', 'id': 2754574592, 'dn': 'USITS: USENIX Symposium on Internet Technologies and Systems', 'sn': 'usits', 'norm': '', 'd': '', 'pc': 67, 'pcby': [], 'ccnt': 11322, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3246378241, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1190088697)', 'id': 1190088697, 'dn': 'VRST: Virtual Reality Software and Technology', 'sn': 'vrst', 'norm': '', 'd': '', 'pc': 222, 'pcby': [], 'ccnt': 15991, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3287462421, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1137827009)', 'id': 1137827009, 'dn': 'ANCS: Architectures for Networking and Communications Systems', 'sn': 'ancs', 'norm': '', 'd': '', 'pc': 135, 'pcby': [], 'ccnt': 7108, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3333003358, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1147859159)', 'id': 1147859159, 'dn': 'ICN: International Conference on Networking', 'sn': 'icn', 'norm': '', 'd': '', 'pc': 172, 'pcby': [], 'ccnt': 13356, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3366411163, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2606228224)', 'id': 2606228224, 'dn': 'FUZZ-IEEE: IEEE International Conference on Fuzzy Systems', 'sn': 'fuzz-ieee', 'norm': '', 'd': '', 'pc': 250, 'pcby': [], 'ccnt': 66882, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3370244644, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2622579721)', 'id': 2622579721, 'dn': 'IUS: Internaltional Ultrasonics Symposium', 'sn': 'ius', 'norm': '', 'd': '', 'pc': 240, 'pcby': [], 'ccnt': 91256, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.347450473, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2607379586)', 'id': 2607379586, 'dn': 'ITS: Intelligent Tutoring Systems', 'sn': 'its', 'norm': '', 'd': '', 'pc': 205, 'pcby': [], 'ccnt': 20616, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3476918071, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2755567571)', 'id': 2755567571, 'dn': 'CROWNC: International Conference on Cognitive Radio Oriented Wireless Networks and Communications', 'sn': 'crownc', 'norm': '', 'd': '', 'pc': 139, 'pcby': [], 'ccnt': 7867, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.348009908, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1153926724)', 'id': 1153926724, 'dn': 'IPCCC: International Performance, Computing, and Communications Conference', 'sn': 'ipccc', 'norm': '', 'd': '', 'pc': 204, 'pcby': [], 'ccnt': 14326, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3494997614, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2626441522)', 'id': 2626441522, 'dn': 'WSNA: International Workshop on Wireless Sensor Networks and Applications', 'sn': 'wsna', 'norm': '', 'd': '', 'pc': 16, 'pcby': [], 'ccnt': 9686, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3526626733, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1134271186)', 'id': 1134271186, 'dn': 'ICIC: International Conference on Intelligent Computing', 'sn': 'icic', 'norm': '', 'd': '', 'pc': 204, 'pcby': [], 'ccnt': 21998, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3546390205, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1183580825)', 'id': 1183580825, 'dn': 'ICONIP: International Conference on Neural Information Processing', 'sn': 'iconip', 'norm': '', 'd': '', 'pc': 202, 'pcby': [], 'ccnt': 26870, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3606452455, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1197288200)', 'id': 1197288200, 'dn': 'DEBS: Distributed Event-Based Systems', 'sn': 'debs', 'norm': '', 'd': '', 'pc': 174, 'pcby': [], 'ccnt': 7966, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3608290804, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1134505255)', 'id': 1134505255, 'dn': 'PCS: Picture Coding Symposium', 'sn': 'pcs', 'norm': '', 'd': '', 'pc': 150, 'pcby': [], 'ccnt': 8109, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3609393003, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1137552346)', 'id': 1137552346, 'dn': 'SAS: Static Analysis Symposium', 'sn': 'sas', 'norm': '', 'd': '', 'pc': 221, 'pcby': [], 'ccnt': 17675, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3613145655, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754459719)', 'id': 2754459719, 'dn': 'ECC: European Control Conference', 'sn': 'ecc', 'norm': '', 'd': '', 'pc': 213, 'pcby': [], 'ccnt': 38426, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3639179185, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754675597)', 'id': 2754675597, 'dn': 'DySPAN: IEEE International Symposium on Dynamic Spectrum Access Networks', 'sn': 'dyspan', 'norm': '', 'd': '', 'pc': 150, 'pcby': [], 'ccnt': 4530, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.366869088, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1136783206)', 'id': 1136783206, 'dn': 'ICPADS: International Conference on Parallel and Distributed Systems', 'sn': 'icpads', 'norm': '', 'd': '', 'pc': 223, 'pcby': [], 'ccnt': 17198, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3686036874, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754386153)', 'id': 2754386153, 'dn': 'Middleware: ACM/IFIP/USENIX international conference on Middleware', 'sn': 'middleware', 'norm': '', 'd': '', 'pc': 101, 'pcby': [], 'ccnt': 9424, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3727778106, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1174688487)', 'id': 1174688487, 'dn': 'ISORC: International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing', 'sn': 'isorc', 'norm': '', 'd': '', 'pc': 172, 'pcby': [], 'ccnt': 13095, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3772870063, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1164762582)', 'id': 1164762582, 'dn': 'ISPD: International Symposium on Physical Design', 'sn': 'ispd', 'norm': '', 'd': '', 'pc': 196, 'pcby': [], 'ccnt': 14160, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.378045609, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1161805661)', 'id': 1161805661, 'dn': 'VAST: Visual Analytics Science and Technology', 'sn': 'vast', 'norm': '', 'd': '', 'pc': 182, 'pcby': [], 'ccnt': 11042, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3809273321, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1178327129)', 'id': 1178327129, 'dn': 'PAKDD: Pacific-Asia Conference on Knowledge Discovery and Data Mining', 'sn': 'pakdd', 'norm': '', 'd': '', 'pc': 212, 'pcby': [], 'ccnt': 11859, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3832665507, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1148385487)', 'id': 1148385487, 'dn': 'INFOVIS: IEEE Symposium on Information Visualization', 'sn': 'infovis', 'norm': '', 'd': '', 'pc': 131, 'pcby': [], 'ccnt': 18687, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.383942247, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754007032)', 'id': 2754007032, 'dn': 'ICEC: IEEE International Conference on Evolutionary Computation', 'sn': 'icec', 'norm': '', 'd': '', 'pc': 80, 'pcby': [], 'ccnt': 35113, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3842237877, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1148330047)', 'id': 1148330047, 'dn': 'EKAW: Knowledge Acquisition, Modeling and Management', 'sn': 'ekaw', 'norm': '', 'd': '', 'pc': 114, 'pcby': [], 'ccnt': 12240, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3870883693, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2606605052)', 'id': 2606605052, 'dn': 'RE: IEEE International Conference on Requirements Engineering', 'sn': 're', 'norm': '', 'd': '', 'pc': 162, 'pcby': [], 'ccnt': 16875, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3922767172, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1164390529)', 'id': 1164390529, 'dn': 'COMSNETS: Communication Systems and Networks', 'sn': 'comsnets', 'norm': '', 'd': '', 'pc': 181, 'pcby': [], 'ccnt': 8027, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.3990930303, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1166230065)', 'id': 1166230065, 'dn': 'FMCAD: Formal Methods in Computer-Aided Design', 'sn': 'fmcad', 'norm': '', 'd': '', 'pc': 181, 'pcby': [], 'ccnt': 11232, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4128042891, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1165285842)', 'id': 1165285842, 'dn': 'ICDT: International Conference on Database Theory', 'sn': 'icdt', 'norm': '', 'd': '', 'pc': 127, 'pcby': [], 'ccnt': 23311, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4177768158, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1156994841)', 'id': 1156994841, 'dn': 'VNC: Vehicular Networking Conference', 'sn': 'vnc', 'norm': '', 'd': '', 'pc': 143, 'pcby': [], 'ccnt': 5286, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4210227719, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1171002971)', 'id': 1171002971, 'dn': 'LICS: Logic in Computer Science', 'sn': 'lics', 'norm': '', 'd': '', 'pc': 160, 'pcby': [], 'ccnt': 65944, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4228170635, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1161412788)', 'id': 1161412788, 'dn': 'ICFHR: International Conference on Frontiers in Handwriting Recognition', 'sn': 'icfhr', 'norm': '', 'd': '', 'pc': 181, 'pcby': [], 'ccnt': 11575, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4314725601, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1127323440)', 'id': 1127323440, 'dn': 'SimuTools: Simulation Tools and Techniques for Communications, Networks and System', 'sn': 'simutools', 'norm': '', 'd': '', 'pc': 105, 'pcby': [], 'ccnt': 8387, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4316629911, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1135705775)', 'id': 1135705775, 'dn': 'PDP: Parallel, Distributed and Network-Based Processing', 'sn': 'pdp', 'norm': '', 'd': '', 'pc': 173, 'pcby': [], 'ccnt': 11606, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4330074014, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1194005070)', 'id': 1194005070, 'dn': 'AOSD: Aspect-Oriented Software Development', 'sn': 'aosd', 'norm': '', 'd': '', 'pc': 144, 'pcby': [], 'ccnt': 13330, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.435547871, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1169721244)', 'id': 1169721244, 'dn': 'CARS: Computer Assisted Radiology and Surgery', 'sn': 'cars', 'norm': '', 'd': '', 'pc': 185, 'pcby': [], 'ccnt': 19972, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4399532441, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1140680567)', 'id': 1140680567, 'dn': 'ISMB: Intelligent Systems in Molecular Biology', 'sn': 'ismb', 'norm': '', 'd': '', 'pc': 137, 'pcby': [], 'ccnt': 46921, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4431555776, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1145706541)', 'id': 1145706541, 'dn': 'CONCUR: International Conference on Concurrency Theory', 'sn': 'concur', 'norm': '', 'd': '', 'pc': 176, 'pcby': [], 'ccnt': 32414, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -14.4451369363, 'et': 4}"
